"","Marital_Status","Income","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","ttlspend","ttlnum","age","child","familymember","Education_Master","Education_PhD","Education_undergraduate"
"1327",1,39660,3603,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,11,20,1,2,0,0,0
"1328",2,50127,2944,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,320,12,40,1,3,0,0,0
"1329",2,43263,3498,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,441,13,25,1,3,1,0,0
"1330",2,62845,3549,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1178,17,53,2,4,1,0,0
"1331",2,18929,3411,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,5,12,0,2,0,0,0
"1332",1,24367,3379,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24,3,20,1,2,0,0,1
"1333",1,33249,3407,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,6,27,1,2,0,0,0
"1334",2,26887,3417,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,30,4,43,1,3,0,0,1
"1335",2,50150,3287,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,410,14,19,0,2,0,1,0
"1336",2,62061,3215,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,800,21,26,1,3,0,0,0
"1337",1,85696,3335,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1313,19,40,0,1,0,1,0
"1338",2,76542,3369,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,1483,22,46,0,2,0,1,0
"1339",1,70515,3164,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1258,16,9,0,1,0,0,0
"1340",2,18227,3511,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,3,15,1,3,0,0,0
"1341",2,69139,3066,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,227,10,37,1,3,0,0,0
"1342",2,69109,3510,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,19,20,0,2,0,0,0
"1343",1,69627,3382,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,861,21,40,1,2,0,0,0
"1344",2,38136,3346,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,103,6,24,1,3,0,0,0
"1345",1,62159,2975,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,634,18,56,0,1,0,1,0
"1346",1,80695,3095,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,1918,18,39,0,1,0,0,0
"1347",1,33316,3181,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,7,31,2,3,1,0,0
"1348",2,58554,3554,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,586,16,34,2,4,0,0,0
"1349",2,17256,3131,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,62,5,10,1,3,0,0,1
"1350",1,53034,3308,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,447,14,28,2,3,0,0,0
"1351",2,52203,3611,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,26,52,0,2,0,0,1
"1352",1,59601,3252,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,797,11,25,1,2,0,0,1
"1353",1,75154,3576,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,1143,15,44,1,2,1,0,0
"1354",1,47025,3147,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,415,14,26,1,2,0,0,0
"1355",2,37971,3129,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,30,4,29,1,3,0,0,0
"1356",1,41335,3098,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,187,9,34,1,2,1,0,0
"1357",2,67267,2960,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,10,44,1,3,0,0,0
"1358",1,57338,2974,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,237,10,27,1,2,0,0,0
"1359",2,50523,3099,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,91,6,42,2,4,0,0,1
"1360",1,35791,3332,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,35,4,37,3,4,1,0,0
"1361",1,50611,3546,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,493,16,42,1,2,0,1,0
"1362",2,56242,3396,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,23,33,1,3,0,1,0
"1363",1,48904,3487,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,371,13,42,1,2,0,0,0
"1364",1,56243,3094,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,396,14,27,3,4,0,0,0
"1365",2,21355,3226,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,68,5,17,1,3,0,0,0
"1366",2,57420,3282,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,322,12,31,1,3,1,0,0
"1367",1,46390,2968,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,222,9,47,1,2,1,0,0
"1368",2,54342,3274,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,8,46,2,4,0,0,1
"1369",2,20895,3544,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,45,5,29,1,3,0,0,0
"1370",2,92344,3078,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,1899,20,54,0,2,0,0,0
"1371",2,26907,3226,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,22,4,26,2,4,0,0,1
"1372",2,44964,3473,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,41,4,22,2,4,0,0,0
"1373",2,75507,2971,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,20,23,0,2,0,0,0
"1374",2,53761,3174,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,325,11,30,2,4,1,0,0
"1375",2,22682,3182,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,7,29,1,3,0,0,0
"1376",2,38887,3032,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,4,30,1,3,0,1,0
"1377",1,41658,3510,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,72,4,27,2,3,0,0,1
"1378",2,29791,2958,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,20,5,30,1,3,0,1,0
"1379",2,63915,3247,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,21,46,2,4,1,0,0
"1380",1,39996,2951,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,15,3,28,2,3,0,0,0
"1381",1,26759,3055,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,59,6,30,1,2,0,0,0
"1382",1,63841,3347,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,21,34,1,2,1,0,0
"1383",2,51039,3479,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,417,12,33,2,4,0,1,0
"1384",2,60544,3586,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,11,41,2,4,0,0,0
"1385",2,65685,3005,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,20,30,1,3,0,0,0
"1386",2,37716,2982,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,188,8,49,1,3,0,0,0
"1387",1,36864,3598,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,354,11,45,1,2,0,0,0
"1388",2,44511,3538,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,20,32,1,3,1,0,0
"1389",2,36947,3604,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,7,35,2,4,0,1,0
"1390",2,47352,3357,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,12,51,1,3,1,0,0
"1391",2,67087,3107,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,20,49,1,3,1,0,0
"1392",2,57045,3572,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,454,15,52,1,3,0,0,0
"1393",1,36957,3574,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,152,7,49,2,3,0,1,0
"1394",2,69389,3552,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,21,25,1,3,0,1,0
"1395",2,80134,3318,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,14,30,1,3,0,0,0
"1396",2,43142,3044,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,20,3,33,2,4,1,0,0
"1397",2,80589,3071,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1428,20,58,0,2,0,0,0
"1398",1,34412,3414,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,209,8,12,1,2,0,0,0
"1399",1,57537,3297,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,545,15,23,1,2,0,0,0
"1400",2,22634,3442,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,5,36,0,2,0,0,1
"1401",2,51315,3039,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,222,9,54,0,2,0,0,0
"1402",2,36026,3018,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,5,30,3,5,0,0,0
"1403",2,24639,3065,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,44,6,29,2,4,0,0,0
"1404",2,34578,2992,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,3,30,3,5,0,1,0
"1405",1,65704,3172,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,22,30,0,1,0,0,1
"1406",1,63810,3508,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,19,36,1,2,0,0,0
"1407",2,54132,3046,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,4,33,1,3,0,1,0
"1408",2,18690,3461,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,4,43,0,2,0,0,0
"1409",2,28164,3334,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,78,6,32,1,3,0,0,0
"1410",2,34596,3355,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,23,3,28,1,3,0,1,0
"1411",2,43269,3199,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,19,3,30,1,3,0,1,0
"1412",1,38741,3004,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,61,5,44,2,3,0,0,1
"1413",1,31907,3395,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,13,30,0,1,0,0,0
"1414",2,27100,3363,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,4,19,1,3,1,0,0
"1415",1,31163,3049,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,4,29,1,2,0,0,1
"1416",2,92533,3105,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,1131,22,17,0,2,0,0,0
"1417",1,34853,3101,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,5,29,2,3,0,0,0
"1418",1,70844,3155,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,294,12,35,2,3,0,0,0
"1419",2,31086,3334,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,48,4,23,2,4,0,0,1
"1420",2,60544,3586,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,11,41,2,4,0,0,0
"1421",2,20491,3433,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,3,16,0,2,0,0,1
"1422",2,42523,2980,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,125,6,38,0,2,0,0,0
"1423",2,39922,3413,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,7,19,1,3,0,0,0
"1424",2,33402,3259,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,6,50,2,4,0,0,0
"1425",2,36408,3194,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,22,3,53,2,4,1,0,0
"1426",2,21645,3577,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,65,6,23,1,3,0,0,0
"1427",1,78427,3526,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1930,20,54,0,1,1,0,0
"1428",2,82657,3188,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,2283,22,56,0,2,0,0,0
"1429",2,51876,3170,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,310,12,44,0,2,0,0,0
"1430",2,78041,3473,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1319,17,31,0,2,0,0,1
"1431",2,52852,3488,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,879,22,45,1,3,0,0,0
"1432",2,70038,3160,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,16,20,0,2,0,1,0
"1433",2,69401,3011,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,13,29,1,3,0,0,1
"1434",2,46053,3410,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,209,9,30,1,3,0,0,0
"1435",2,77343,2933,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1134,16,37,0,2,0,0,0
"1436",1,73892,3141,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1507,22,49,0,1,0,0,0
"1437",1,40304,3185,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,57,5,35,1,2,0,1,0
"1438",2,32727,3583,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,529,15,37,0,2,0,1,0
"1439",2,68695,2917,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,1091,15,33,0,2,0,0,0
"1440",1,43300,3537,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,180,8,31,1,2,0,0,0
"1441",2,26290,3446,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,77,6,30,2,4,0,0,0
"1442",1,93790,3050,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,2349,25,32,0,1,0,0,0
"1443",2,38410,3566,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,534,16,28,0,2,0,1,0
"1444",1,64866,3067,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,556,17,52,1,2,1,0,0
"1445",2,57957,3227,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,637,18,43,1,3,0,0,0
"1446",2,46015,2990,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,46,4,47,2,4,0,1,0
"1447",2,16531,2924,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,6,24,1,3,0,0,0
"1448",2,28072,3269,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,47,4,16,1,3,1,0,0
"1449",1,49476,3287,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,18,39,1,2,1,0,0
"1450",2,50725,3414,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,17,49,1,3,0,0,0
"1451",2,83844,3326,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,19,50,0,2,0,0,0
"1452",2,41145,3054,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,13,3,52,2,4,0,1,0
"1453",2,67419,3442,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1471,21,32,1,3,0,0,0
"1454",2,23162,3103,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,65,5,32,2,4,0,0,1
"1455",2,34380,3336,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,175,8,25,1,3,0,0,0
"1456",1,34704,3341,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,40,4,36,1,2,0,0,0
"1457",2,94871,3579,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,1078,17,33,2,4,0,1,0
"1458",2,65148,3503,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,19,44,1,3,0,0,0
"1459",2,39898,3415,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,7,48,1,3,0,0,0
"1460",1,64857,3496,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,22,46,0,1,1,0,0
"1461",2,59892,3152,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,87,6,32,1,3,0,1,0
"1462",1,41020,3157,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,217,9,15,0,1,1,0,0
"1463",2,57072,3069,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1034,25,41,1,3,0,1,0
"1464",1,60474,3367,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,24,23,1,2,0,0,0
"1465",2,62807,3580,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,20,42,1,3,0,0,0
"1466",2,19414,3169,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,32,4,21,1,3,0,0,1
"1467",2,19107,3224,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,4,22,1,3,0,0,0
"1468",2,75484,3609,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1159,16,26,1,3,0,0,1
"1469",1,70379,3396,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,860,22,26,1,2,1,0,0
"1470",2,79419,2920,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,1631,14,32,0,2,1,0,0
"1471",2,64014,2932,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,15,56,3,5,0,1,0
"1472",2,76998,3447,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,1910,27,47,1,3,0,0,0
"1473",2,49854,3144,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,380,13,30,1,3,1,0,0
"1474",2,60585,3283,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,736,20,31,2,4,0,1,0
"1475",1,42873,3437,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,269,11,52,2,3,0,1,0
"1476",2,87679,3250,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,2524,28,14,0,2,0,0,0
"1477",2,57867,3184,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,612,18,24,1,3,0,0,0
"1478",2,35765,3113,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,75,6,12,1,3,0,0,0
"1479",2,65492,3067,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,1045,24,43,0,2,0,0,0
"1480",1,32952,3123,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,55,5,25,1,2,0,0,0
"1481",2,53374,3595,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,1064,15,33,1,3,0,1,0
"1482",2,71706,3506,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1443,21,43,1,3,0,0,0
"1483",2,68487,3445,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,29,14,0,2,0,0,0
"1484",2,53253,3416,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,436,12,27,2,4,1,0,0
"1485",1,31163,3049,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,4,29,1,2,0,0,1
"1486",2,42014,3594,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,14,25,1,3,0,0,0
"1487",2,54108,3514,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,19,29,2,4,1,0,0
"1488",1,49667,3591,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,1396,20,47,0,1,0,1,0
"1489",2,63206,3014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,928,13,28,0,2,1,0,0
"1490",2,57136,3268,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,642,17,30,2,4,1,0,0
"1491",2,46772,3512,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,1048,24,27,1,3,0,0,1
"1492",2,78931,3160,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,943,23,31,0,2,0,1,0
"1493",2,53977,3299,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,22,44,1,3,0,0,0
"1494",2,84219,3060,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,17,14,0,2,0,0,0
"1495",1,46098,3593,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,7,27,2,3,1,0,0
"1496",2,73538,3494,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1658,23,37,1,3,0,0,0
"1497",2,79529,2976,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,1638,21,16,0,2,0,0,0
"1498",2,20981,3338,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,73,6,25,0,2,0,0,1
"1499",1,51766,3023,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,275,10,22,1,2,0,0,0
"1500",2,55759,3491,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,21,40,1,3,0,0,0
"1501",2,33039,3206,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,78,6,24,1,3,0,0,0
"1502",2,37787,3195,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,106,6,30,1,3,1,0,0
"1503",1,27242,3508,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,106,5,32,1,2,0,0,0
"1504",1,87188,3304,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,1923,18,19,0,1,0,1,0
"1505",2,69930,3312,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,1662,21,31,0,2,0,0,0
"1506",1,37697,3055,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,84,6,26,1,2,0,0,0
"1507",2,37401,2967,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,48,5,29,1,3,0,1,0
"1508",1,3502,3355,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,5,0,29,1,2,0,0,0
"1509",2,58597,3499,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,733,20,26,2,4,0,0,0
"1510",1,82032,2998,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,1234,17,54,0,1,0,1,0
"1511",2,28087,3478,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,112,6,44,2,4,0,0,0
"1512",1,74004,3038,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,1658,14,15,0,1,0,1,0
"1513",2,19740,3375,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,55,5,42,1,3,0,0,0
"1514",2,57036,3478,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,1513,22,27,1,3,0,0,1
"1515",2,53083,3323,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,271,11,44,2,4,0,0,1
"1516",2,69283,2928,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,904,23,27,1,3,0,1,0
"1517",1,46098,3593,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,120,7,27,2,3,1,0,0
"1518",2,23331,3576,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,103,6,14,1,3,0,0,1
"1519",1,23331,3545,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,269,11,14,1,2,0,0,1
"1520",1,9255,3104,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,22,4,13,1,2,0,0,0
"1521",1,67786,3117,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,1156,15,43,0,1,0,1,0
"1522",2,71969,3534,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,1086,16,31,1,3,0,1,0
"1523",1,59235,3446,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,1128,25,35,1,2,1,0,0
"1524",2,31928,3006,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,72,7,13,1,3,0,0,0
"1525",2,74881,3391,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,964,23,41,2,4,1,0,0
"1526",2,65819,3490,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,1383,19,24,0,2,0,0,0
"1527",1,51411,3312,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,18,3,49,3,4,0,1,0
"1528",1,51983,3580,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,793,21,38,1,2,0,0,0
"1529",2,42386,3445,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,100,6,16,1,3,1,0,0
"1530",2,30390,3213,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,80,5,15,0,2,0,0,1
"1531",1,30983,3510,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,167,7,39,0,1,0,0,0
"1532",1,66033,3438,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,677,18,45,1,2,0,0,0
"1533",2,37284,3370,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,3,27,2,4,0,0,1
